id,config_id,answer_sha256,attempt_sha256,valid,validation_reason,end_state,input_tokens,output_tokens
snap_collegemsg__R-c10__s5__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,0b8f4ae978e63389366bfd56b124fbab1e88403ecce4cefc88d1a7d6a3fef986,4b3167e00023a3ceb4aec36e8cf5a2a351f38933e53ebddb9729bfaa5840762f,True,valid,model_end,1119,6109
snap_collegemsg__S-c10__s1__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,54d3d54c38f49ef94a9a91419857baed152d0284bc0328552d7a2656ac3c0220,3334161ce4a8afa578db28800b4b4101391ff2a7bf07cff1ac107a7228be3d5b,True,valid,model_end,1272,7773
snap_collegemsg__S-c10__s2__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,9c3de1415a34bf835b856d4581d5e0bb1b3c8cc8b9bf0fa516e8eef8eb367ee7,1b022d0992c79fc652e889cafcd0143370553f2bc1a68fe8fbf4ccdc0102ddf5,True,valid,model_end,1273,7832
snap_collegemsg__S-c10__s3__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,643da8b845344d8a0e3dadd1b6e21b8a969bfd37b0a9bef0ea2ca25799bf1c21,defd92f362f9da691f85cc475b55721d429d8c7f60f3cceb1e3deef034688e8c,True,valid,model_end,1275,8138
snap_collegemsg__S-c10__s4__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,caa06a0b9d129fa01afe8c604491aee123030ece922b339ac0d925b262b98bd9,6166d93c0a1306b0f43d077b7669e2ec1d3c012235ae0f0105c1f4bd00998625,True,valid,model_end,1270,8691
snap_collegemsg__S-c10__s5__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,3d07dbb68926defe403a8fab7121b69a02c962a5f9ab357e5249d7e5c8cea6b4,c9db1bdbd2dd415b9ee61f8dd71e0752d0a38f15f18cfbd800be6be000cdc190,True,valid,model_end,1268,10068
snap_email_eu__B-c10__s1__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,cc03008ab0f96b924a8419798d596c51477398a921f9d5cfc35d53eaba225c50,238d96bcb892bbca55c391801b46f204cbb5fb3338717e1f356f3096fab9f370,True,valid,model_end,1158,11223
snap_email_eu__B-c10__s2__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,e661a455b3280393e89561e001bb60625c6d9034a58b60040829f272c4f9dc74,eded61126f12d362b9e19e4ce06015787291662167ee4ba2dd793098728f879a,True,valid,model_end,1152,16984
snap_email_eu__B-c10__s3__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,5fbd38903afc8d648be6952727126fb615d772fb45fe5c6c1851fdb888015767,e1ff2f0fb89b307134d490acac4046f923fe649eb445dd95222069ad429f390a,True,valid,model_end,1152,14416
snap_email_eu__B-c10__s4__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,cb51e90bc13cbc44027508600af5c1e42a4e4643e4d13d72313df6d434dd5e51,e8b34db06831dfdd9e9e696674198b2f1237b55a16e46412bb8b2a7678be7c35,True,valid,model_end,1158,11924
snap_email_eu__B-c10__s5__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,746283ce73e0daa7c2a634d276ab7b826debfee674369f51de624a0965afda60,0489e5d52f365ed32de161c025e242f753ddd173a01a0d3f50f620676cfada36,True,valid,model_end,1156,11949
snap_email_eu__H-recent5-c10__s1__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,1fbd9b30ade2d2d837ea22a6a56a06f1614f452652a585f9e501db4578e9c973,aa1ff699fd2314fd5162ba35466346b6dc5125c618609900f24b6c2ba20248a6,True,valid,model_end,1359,9699
snap_email_eu__H-recent5-c10__s2__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,9a608def92e1d6df2159208f8978d696cb14675223d6afbad17d11d6f57494b8,f8100ff58a96ac460351f720f81efffed7540ceec6e5834712430119cf112570,True,valid,model_end,1360,6306
snap_email_eu__H-recent5-c10__s3__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,74722b50a1706b431bb945b39ab23648e815de3d4ecd0bdea7bf0fde4efbf370,bc00236c85a06030bc377f4af1a4e71660a1b1cb6aa1ecec0d2ffc234d029970,True,valid,model_end,1360,8456
snap_email_eu__H-recent5-c10__s4__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,aa2f93467677e8d00b7f8c04b7fde44631e4b530a97ab765c0573a2252cb97ef,43ea9eb49947819b1836aa258a89b085ec922ca012ebad7493f6259593be53a3,True,valid,model_end,1360,7376
snap_email_eu__H-recent5-c10__s5__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,629167f8c8851f8d37a7c18926d4bd2eb7311168db9a1b8c8d32e5f317c9120a,2f27b069946ca403a9d76dc1e68b3a02c6c14b6a7a63a0bd99bade9e5c7d8cac,True,valid,model_end,1358,8197
snap_email_eu__R-c10__s1__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,e4c451eb8d43a7a85d624102527478078cc10ebcb83119088a382c37ce385e2e,7b2cc393fc7eaa387afded661f5c50112808e7bb3e84ecba86d161b088109b38,True,valid,model_end,1153,5803
snap_email_eu__R-c10__s2__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,889d64feb09319b63739a1047e916fc5c5656692c7fcc281478e46fee192519b,d28c4e4bbcd77b10294de3db14063221f54c8d56fb0ce643035acbc5a9f190fd,True,valid,model_end,1161,5410
snap_email_eu__R-c10__s3__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,83911ca4430fa368a8c5b246dfefc19b637642e921632c04c0579c570684d800,b4eb2b1b52ea030a9652a9fc1133beafaf8bc386937f53bc5e4cf3cd5c5f2d81,True,valid,model_end,1154,9140
snap_email_eu__R-c10__s4__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,3f9b9ec1bcc17bc3cc6585aaa4d00490eb8cb99e2717902092744cfaff49841c,f232459344924ce93b3e9f8ff340ab453f3c5a245e2f8112a0d1419ed1ba37cb,True,valid,model_end,1158,5637
snap_email_eu__R-c10__s5__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,5d58ceb9a4a087af8bc3dd42a88d785f114eee82091d7b8e99038fa1b88a186a,3428c4e9cf3d350c4729e124f3282f33d5cf158d21ec1079cd86be6a50e818fe,True,valid,model_end,1155,7894
snap_email_eu__S-c10__s1__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,cf8f6dfda8e698ff0806d8f496e4612583731b2a0463a9a55925e5e75708b9c8,4b5bf8a62fe917188d91be94816430949f0fac853efd11fb8dd03bf20b48eef4,True,valid,model_end,1274,11265
snap_email_eu__S-c10__s2__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,bce8b83d385ab9b6b5d0fcd908792f64246799eb4f0c09793abb4adfb0dcd479,28ed6e764b50ae34d3bef88e451679fb44e5fd8951136bf90a0f9db704611754,True,valid,model_end,1275,7271
snap_email_eu__S-c10__s3__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,b3ef9a578c41bdad1a120adbfc45895ceaecd9286bd95612801b80b0d7285622,b09b3cbc2f8b6f952f5073a6c167abbc7c0a98fa50f4864fd412bceccb226aa1,True,valid,model_end,1275,8014
snap_email_eu__S-c10__s4__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,260b45eff5734ee19551b7e0fe4aed3f111627b5164e167e6d6fc51ad46f6769,3ac111c429c3b0c598a331838d10d5d6a65c92a13392c259e1d760283a58b763,True,valid,model_end,1278,8076
snap_email_eu__S-c10__s5__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,fff9950f49c441e2a28837a283e0f4ade787961f94f218de29ebb674d4d25b2c,c6b73dc2a545ff67544e508401e55efefcd4c33217593f4027b736bdd5ddcb16,True,valid,model_end,1279,9686
snap_mathoverflow__B-c10__s1__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,c075cfc553de7ccf8f6de962deaa3f614f8a035facfb754d0c3c6014c9f37fb7,8fa50f41a18cf9fd6265047f7dd7765703bff03577476fdf8e16256e1064dc36,True,valid,model_end,1182,10760
snap_mathoverflow__B-c10__s2__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,3611559fc6915801109f3f8c7047830a6b195621820bbc92f2ca2aedf7371fc2,2f600020ce7dce8e32431a800986101d1cbc279aed30aff0e59d2398f8b4bebe,True,valid,model_end,1180,14228
snap_mathoverflow__B-c10__s3__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,829f1ccda6d452c6a4585581063b7e239c58e507aed2959e2cc87ba6fc0fda80,23264b9d9f69bb6a68162d2b5e648c720fd000e11d151098c28bc5201f0d5854,True,valid,model_end,1177,8144
snap_mathoverflow__B-c10__s4__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,714a87f7c923f086d2a8fcac190729807a4107db7d1b951cbcebdb395f3ec892,de5cecffbf49542cb7be03e45accc0c51e592830a4a2f10def9a72b15022d5e2,True,valid,model_end,1180,14221
snap_mathoverflow__B-c10__s5__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,0949bc833b062012276347f22c1096fb463c148502c0bc780c037b9847febe9f,e00659dc3e11dc8594d4f7a8e1251d0000b3e13c7e737d4e94aae7ba2fb02dc8,True,valid,model_end,1179,17860
snap_mathoverflow__H-recent5-c10__s1__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,b6a89ffa74e7f9efe9d59cfda243b61deb307d01b474ae7e30c2e98107483587,bf5eb3ebb47c53751b2bf1a908f42bea00ceb79510eba9b3eef12ba8a4c77c9d,True,valid,model_end,1392,9154
snap_mathoverflow__H-recent5-c10__s2__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,d34f9789a55108fe78c14a51604479544517a0ad79f1850838c0d74c3839cef2,f96d37bba1b4cb33fa480640d88b3f709177a47d15c0a0f7856f436b53dfb8a8,True,valid,model_end,1395,7772
snap_mathoverflow__H-recent5-c10__s3__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,2989b01a90d06e21f036d6c8deb8b73b61c669dd9c9b3074b4b1e4e0f32c308f,065545c5a09c234a2cb88eb4ee744ae1c8fd62bf372c43f5f81a78f4330ae17b,True,valid,model_end,1395,6130
snap_mathoverflow__H-recent5-c10__s4__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,2b8ff7b26996127b9b852db520aeeaae605b0dc84499922fe25c45b5e1e3cd77,de9ad82444fb2ad27497700bc0f3a7db93bfa763a15d8a0e1031404e607684ce,True,valid,model_end,1392,11418
snap_mathoverflow__H-recent5-c10__s5__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,c54c2c42710acd2f9169109ab64b81071b3b091a65285694457d26232f4f5958,ffaa913113ea4e3d30d36c79642855447f3f816dd077710dd7649ae65f8b1ff0,True,valid,model_end,1398,7887
snap_mathoverflow__R-c10__s1__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,08254e719ef757a092f6c49eea90e5db4719e0532a4b334fcd36381bf8b4ef62,683556b7ec316afcdeffa261e95297602117ee01faff0038c4c80ae5bcf76cca,True,valid,model_end,1198,6469
snap_mathoverflow__R-c10__s2__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,2f8251db3fb0406a4debdbd9b6d55f91ebd4b078511286224ac6259aa7d5252b,3c5c3cdaf33186eda4aba17d9d4be47fa7008341e42118bef7b492952430d983,True,valid,model_end,1186,8034
snap_mathoverflow__R-c10__s3__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,c445af3dbcda339768c44732fa02001152036dd65ac63a168084c745a0f01bf9,354b3268045791fada1631998b28bc11cbb6d8a2518127b7e223d55cc334fa6a,True,valid,model_end,1195,8965
snap_mathoverflow__R-c10__s4__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,29659de157f0923ea9f7e343e1edee37a29200a7ce67ed61a656f702517a81cb,e33bcc0438333ce846664972a48343ccf6346d40c42ff757bdb100953d1a1c0c,True,valid,model_end,1191,6520
snap_mathoverflow__R-c10__s5__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,699bb1372b81cba50bf3046457fc0f9aab22e875845cd2975f6f8d3029b274bb,7855bb0b83d027495a275ed4db6ffa152d666e3a6cfe2b14e73f3508788833ec,True,valid,model_end,1194,5513
snap_mathoverflow__S-c10__s1__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,f90bf39201d2ce0f9a094af404aadc00aa12ffdac21d37aadaea79f3985c66eb,cccd53aa8c538da0e00b27215ab98401571e72d603d1c1778eba7070b58f6456,True,valid,model_end,1347,10055
snap_mathoverflow__S-c10__s2__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,61323e96a1f0c2dff57a627cafbb5f039f27fa986944797afe6db3f6348646ef,34f3ccc132a30706e2188ae40f8b1988a0fd1138971113204051e8506cea6a4c,True,valid,model_end,1350,5777
snap_mathoverflow__S-c10__s3__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,5e9be2f0593348a62e9798295662e5f5e691929547ee3ec00f2d4d6022ac76df,82bc5884ee9cd3d29d9386ba7c6bffdbff6e963615358c1aeb18b4d014c4d641,True,valid,model_end,1351,8057
snap_mathoverflow__S-c10__s4__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,9ed0407f31555c059eb1dbbcee85d0233c5a9973ef5e9b8a8a76f5c5b0d15356,8250df5ce01c23c5acd8bc21577d364b4c23120203a27fbe99522f450108be4b,True,valid,model_end,1351,5939
snap_mathoverflow__S-c10__s5__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,f24587dd79a11f4f1ad5524cf6a1abcf66427a93955caa00e1cb7d46a632009a,43deeaab86168b10099566c5a1420b9ea678d42b304766b758a21e7ce5981e5a,True,valid,model_end,1352,10763
sp_highschool2013__B-c10__s1__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,1d8a5cf53daac93ea84972ce71d59f467f16018ebaa0b16ead532c4fbaba38f3,5e6c835722f719b8f71e32c07d29c35b320accd7dd6a2ec639e9208c15aafb03,True,valid,model_end,1154,6917
sp_highschool2013__B-c10__s2__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,b6f7b203098da95be702eb5f31763736ff2273bc3e6c025ecf3b12fcb62de9b1,06bb30b0057aa028e255a8755f6d3a60dd4e969059aae3aae1c107061712344b,True,valid,model_end,1155,14608
sp_highschool2013__B-c10__s3__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,57a0cd683b5cbf6f8bfbea19354aa2b24c93c18bdade9e0efd02e5813bb06c3c,26fcb0bc7e37b191c2ca4ac9c63f35a2e80b8d987513a17247b2a4c3a662d805,True,valid,model_end,1153,19394
sp_highschool2013__B-c10__s4__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,1c5d47d97edf5f4daa7a25c08e3fac26a19c1a7ae86513fd0c1156a2fe526820,591957c950379243488002fd07cf6051d6c3f5731bb010baf43d98ceb137fd4f,True,valid,model_end,1150,11265
sp_highschool2013__B-c10__s5__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,d7fd4780fd8ff969591d602cecf295cb235f6c09c7fe665c9bc5435c303fd866,0f66db5dea3c3653b34be094b4d6ade9e2699e7138e8185c37070372f847337f,True,valid,model_end,1155,11802
sp_highschool2013__H-recent5-c10__s1__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,4990f13337da41c09b95808311d696f3d4f7e44f28408a3668b8ab593d3543d9,842fe7922c47b695f2331228fcbf1207e83d9bf2a5968a937726a99d8a1d77a4,True,valid,model_end,1328,9922
sp_highschool2013__H-recent5-c10__s2__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,c44c1b05814652de6f781e8ab14971a6ff974a285111fcc33ccda900ae4854d9,70aa6fa72be3c6e5eea6786f2529398d511bb2e27c1bd6a4e4ec60cb55f17991,True,valid,model_end,1334,6535
sp_highschool2013__H-recent5-c10__s3__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,c603521b8e3a675d498a8de7e78446f0ff23b0d93d49c7e47b8f99a2f40b4cd4,4d317af783be1218ce91b9651c69a8a799edebf47dc7e091a203831c6f3de6a3,True,valid,model_end,1331,13932
sp_highschool2013__H-recent5-c10__s4__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,153fec07cc910e41cb974e7d57ac347300b941cde29ee0084366ac64befa62fe,c26d015b627c83910bc3f65475a1808394d6347cf456f9dd99855adf72257519,True,valid,model_end,1332,13424
sp_highschool2013__H-recent5-c10__s5__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,338fe3b2272913fad3807d7b1ccaa0dcbb1cbfd2efafa50ed11dcea34856680d,08676619995d4d811a05137cfea267192caeb34769354996c1512bf6c22520d9,True,valid,model_end,1327,6439
sp_highschool2013__R-c10__s1__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,c60f407dbf0cbcddfe56f3fafe1f7349f7712729736da6d6d354fb4e37bd2d3d,ddad2ea532d067ef3ac048f239d2e9fdbd9dbd695686495ffbaf333a256c91be,True,valid,model_end,1165,5735
sp_highschool2013__R-c10__s2__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,fd7e4fb38d2971ac93011786bd51970483a35996b0b57751abcd5ffdbd5e7b53,0886ae80c499c68297c0b62ad96dbee12cb32af00a06de6b95bb89c743aac326,True,valid,model_end,1162,6130
sp_highschool2013__R-c10__s3__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,3cffeae844b24353dec70a24243e7eb8bcf97b1d07c519e0b60a65c17f277cbb,25f195f063c90b4b3d264b30f0c28a468f1bc8130a3d8a02df768c8b5d986ac6,True,valid,model_end,1164,6522
sp_highschool2013__R-c10__s4__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,ceec960f4c6a9c601e4bdd272da0d2bc71a7cfda2ea50fc465cbf6337aa20fb5,62a7031e2d61ee510924b0b5119e305e9a38463669aaed7c6aeba2d10758ec08,True,valid,model_end,1169,6549
sp_highschool2013__R-c10__s5__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,867e5b5e70198c096090a66b0c93ed2459916a1832b7c0cecfb6450e747f4cd2,0451603913c12c658285e1746666e4fdfbda392c2c5d934fcec2491d7f171cf3,True,valid,model_end,1164,7849
sp_highschool2013__S-c10__s1__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,e4c944dfc186b2cce37bf2d71f2644feaa2166803981a90516f42f3d693be9cd,1f9e39617b916f1f62b7b8174a24b701fd88ef816fce02c3d97c75df3e237259,True,valid,model_end,1291,7041
sp_highschool2013__S-c10__s2__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,57cfcd7c928add0622f8587e8597d5ce1421c5d91e82e51d3bea5061bfd0422b,fd9c553bc6d363f87ba86d7129e1ac94b23554953c0d9b1fd67b5bfe485a4167,True,valid,model_end,1283,11620
sp_highschool2013__S-c10__s3__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,4a0333942d4e550c4f57a2242654ad743fcb6b10ab6ca24149babb50a30f7240,c9d9ad9669bcf97e28982b7006091db88ef3f178f68fd05b3e4bfdcf27cdcf66,True,valid,model_end,1290,7239
sp_highschool2013__S-c10__s4__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,ee0b6974a0792e5264de5674ff9be9bbbcb51992e077e54812a8cef987106881,f5394d50996b4e155808433e34fd739f37859f120d06185672d3c7a31981a058,True,valid,model_end,1282,7554
sp_highschool2013__S-c10__s5__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,e2d322316fe0a9785d2b59684ba1e725af960cd901775905b62486372f938946,f4aa28262499ad34e3ae43a06c48809949e385bd6bba05da686b52e2404caa8f,True,valid,model_end,1294,7228
sp_hospital__B-c10__s1__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,453bed6552eb3ecd1a9e78093686c88d73a63bd655d2819571dfd237708b1349,778b8998861fc86ec208d27ef9dc48eb4f91f59c494dd6cc016ee47268d3b9f7,True,valid,model_end,1109,12834
sp_hospital__B-c10__s2__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,57893ab0077574f6878f825c4fbc2719e03aa1d620f90cd43a446be3217850fa,b4ad778ccdedfc850c7e1dbcbd0c4987ce12bd63f0665ece62f324b1a24a833b,True,valid,model_end,1108,15065
sp_hospital__B-c10__s3__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,a872d2df73962c473abe8449cc8ca010dc3cb0a32fe314811b495bb544c16c40,b0cf45e7992d2a51ca567b345e4735ea45b2ed9eda62aa2a349604d318bd4f7f,True,valid,model_end,1108,12602
sp_hospital__B-c10__s4__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,02e5838fddf84b18f022f1e7a79484475d9c6f40f15a45e708e1568b357b3bb3,23f2b1fdf5cc4b47517a6c3bc68a16ce8273faa38e8bc1b4d61c63a4c6319d80,True,valid,model_end,1107,13251
sp_hospital__B-c10__s5__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,2aa612282274950a11a4e1e768ffa1241da3f5b845d65aaa272a92e3bda4fa55,b95e46ebf7eb848c3060a30f74eb4546e61a27df4f78b6aebbf982a9a14cb553,True,valid,model_end,1108,9700
sp_hospital__H-recent5-c10__s1__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,fadb3931d1f9916c932913dadab4ebfc82b7faa8ea1728b1ab88852ca7706770,c3e58b31e5dbceddc5b0d9b1bd505f12d1ce1c3932d8710fd951af1e87215654,True,valid,model_end,1293,9882
sp_hospital__H-recent5-c10__s2__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,429d5631f3b0de7fe9ebd5aacde8ef988183cc27668a4f1b54f2d7d24d937b64,3733ebd6aa6d9d2bbe98df82fce7b3011ab1248038851ca96654297f034c8c30,True,valid,model_end,1289,9193
sp_hospital__H-recent5-c10__s3__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,5a3c02d2f16af89b8cb15311446f7383bcb25899bf9d732a8add512e8c5f32f2,24a5eb87ddc4801006211673d9dde0300dd31f09a0b782412e8149a0084c5851,True,valid,model_end,1292,7692
sp_hospital__H-recent5-c10__s4__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,d40ddbf3f7c478423e8b60d2d51c05bb83ed37dbd113147ec9e731f1f3d03121,f437e01422fb6a992252358a07766f24c325f2fbfdb738add3e678a2df1824c7,True,valid,model_end,1290,8579
sp_hospital__H-recent5-c10__s5__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,966552f5cfd6be79c68c9deacf467dcc7a4acc894cb5768378d0c97b784c21b8,238785e58b9a4a88b2b85924d28d26600727fed0b8be0c7332f44315bf756fe1,True,valid,model_end,1292,10753
sp_hospital__R-c10__s1__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,8895d1c28a97abf5b5c4658fde059f80847f63493b94d443b749006dd514ac10,77f398ce004ee69917ce40e5311d5c731b81ae7d619a41f5f54e17c6830504eb,True,valid,model_end,1113,7143
sp_hospital__R-c10__s2__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,291e5a0f62887594502499f674c6284eaa0ccffc7e949d0a18c9fb6ce6535462,4c86e663c5403fdc0ab66f61c22654635ad9c99eeffd8c35ffa65bea0d205ea1,True,valid,model_end,1097,8919
sp_hospital__R-c10__s3__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,f9a54bccbc15b548c13971d00b1dd348742094906b8286704e4cba2b5f15a081,290ee998fa1925c0452381bd8fdda0e89cd62f99024d1fa64f2aa9b1b1ed503e,True,valid,model_end,1122,6808
sp_hospital__R-c10__s4__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,89b59547fcd81c6bfa16e25cf06fa1dcdfca58d6d60c57420065e40f209725fd,ba75098c58a818882c5787621ccf85bca4ef01605b52273e8d439436b160f00b,True,valid,model_end,1115,6671
sp_hospital__R-c10__s5__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,4cdd3e95a006dd0128012edcb016f3da1064f2cbfd9e5275ed9e9125905365f0,7a22543dee17c31f21632acaf95b3b63f7006819234f4c7725bbb785ac6b6658,True,valid,model_end,1112,7241
sp_hospital__S-c10__s1__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,f1d8b36394d281584dd78a218367b9f6828e8917d39f56810ef9b167ad1658c3,9e70d3b1e346777e3274f7af8588389c12c22320bc6f0771bebecee59f0160fb,True,valid,model_end,1252,8382
sp_hospital__S-c10__s2__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,bd19d2dd90e70f93c445f7bf9691e64dc138c7f979f42b5f2d4babf0206193c2,5e339087b666bbaa8ad4062563e7105479403eebab1521089abeb507f60c8b98,True,valid,model_end,1249,9046
sp_hospital__S-c10__s3__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,b51e70b71f8b43b2c55a98fdc40212c90127fd64c5e862522262d06e63e2821b,b24668adc71a389a0a62255b917a931f0cf69571426969051216fc72013e3984,True,valid,model_end,1252,9364
sp_hospital__S-c10__s4__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,ba7ec22c4ce9f83b42f26730c832b78c9c3941f6dbe07fba53b82f63a15fd89f,efe7b2d221027297b57a22d80963a15b47caabee926bfff8989b7c1c44de9116,True,valid,model_end,1252,8907
sp_hospital__S-c10__s5__qwen_thinking__r1__cells10-json-20260918,qwen_thinking,37d90095661b7943f3b8f24ccae33fb7970f3a0b74236acabad7d28e957f8707,481f778b2257e0de2104a11da7b2613e870035c537bc5b78aa8bd2c7fabea113,True,valid,model_end,1252,5847
ad_memory_r1__B-c10__s1__qwen_thinking__r2__cells10-json-20260918,qwen_thinking,50bc48178cfb249b21c3f2e43547495b749d39693e72e33d65512ff3c7ed412d,6d4a63442a3244a8933ffa6957151c7449ef7e24b5e94f7b852138c5e74a3666,True,valid,model_end,1118,14029
ad_memory_r1__B-c10__s2__qwen_thinking__r2__cells10-json-20260918,qwen_thinking,759af3155ac9221c243822ce867ab6b893cb3ab52c6d98655c08599315ad9e5f,ff0ca7c912478f00813bbfb6c44a698c6f415899686ef383720b0da72b1c5362,True,valid,model_end,1121,10415
ad_memory_r1__B-c10__s3__qwen_thinking__r2__cells10-json-20260918,qwen_thinking,7ef943fc72a8b3b3b46d2a66081c887f0740cc9e5a0356ab8c9bb605f6c9c065,79dcf1cc4264080a996dd5998252e655b15dab0306e8be772be5007cb4b53863,True,valid,model_end,1118,14184
ad_memory_r1__B-c10__s4__qwen_thinking__r2__cells10-json-20260918,qwen_thinking,22dddabc7efe6ec08b91d366393b32d108a578ba2a96d4d0e236cc37af98a553,02e4b3e123a5a96a7db21e653240b6e34c7a798093f33b9bb29a3570438a2767,True,valid,model_end,1120,13702
ad_memory_r1__B-c10__s5__qwen_thinking__r2__cells10-json-20260918,qwen_thinking,3a644bbc550133ed948ae57b45aa770370f3dec94f2b97a12f9953f3de4e5368,9a798e36251a9b0e7bf3ba1aa82d28a8c4bf4572fe3846cec29686a8cda9cd3b,True,valid,model_end,1117,17304
